id,homeTeam,homeTeamImage,awayTeam,awayTeamImage,scoreHome,scoreAway,referee,stadium,capacity,public,date,time,country,round,penaltis
pdSubzhN,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,Red Bull Bragantino,https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,1,2,R. J. Pereira de Lima (Bra),Ligga Arena (Curitiba),42372.0,39779.0,05/12/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 37,
GGzP1Ihb,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,Cuiabá,https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,1,0,Klein R. (Bra),Maracanã (Rio de Janeiro),78838.0,56225.0,05/12/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 37,
baWqcf7T,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,3,1,L. Casagrande (Bra),Estádio Antonio Accioly (Goiânia),12500.0,3007.0,04/12/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 37,
MHsG3vOo,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,1,2,Anderson Daronco (Bra),Mineirão (Belo Horizonte),61927.0,,04/12/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 37,
8EgYveoo,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,0,1,R. Abatti Abel (Bra),Estádio José Pinheiro Borda (Porto Alegre),50600.0,40801.0,04/12/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 37,
GvJBhEFp,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,0,3,Wilton Sampaio (Bra),Estádio Heriberto Hülse (Criciúma),19300.0,18024.0,04/12/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 37,
2XxyaGxH,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,1,2,Sampaio S. (Bra),Estádio do MorumBIS (São Paulo),77011.0,31442.0,04/12/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 37,
YioK2bwh,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-QwRlGht5.png,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,1,1,A. Gomes Stefano (Bra),Barradão (Salvador),34535.0,26667.0,04/12/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 37,
f7ZS0x84,Vasco,https://static.flashscore.com/res/image/data/d2irXNjl-bam8o1Nj.png,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,2,0,Lacerda D. (Bra),São Januário (Rio de Janeiro),21880.0,16950.0,04/12/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 37,
OtvXadNA,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,3,0,B. Arleu (Bra),Neo Química Arena (São Paulo),49205.0,45925.0,03/12/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 37,
zNxdbqn6,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,1,1,,Ligga Arena (Curitiba),42372.0,41375.0,01/12/2024,18:30,BRASIL,BRASILEIRÃO BETANO - RODADA 36,
t0whaPWa,Red Bull Bragantino,https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,1,1,Klein R. (Bra),Estádio Nabi Abi Chedid (Bragança Paulista),15010.0,6223.0,01/12/2024,18:30,BRASIL,BRASILEIRÃO BETANO - RODADA 36,
zabD67vQ,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-QwRlGht5.png,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,2,0,Wilton Sampaio (Bra),Barradão (Salvador),34535.0,29090.0,01/12/2024,18:30,BRASIL,BRASILEIRÃO BETANO - RODADA 36,
6sou2Rns,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,3,2,R. J. Pereira de Lima (Bra),Maracanã (Rio de Janeiro),78838.0,56571.0,01/12/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 36,
f3LQr4nJ,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,2,1,R. Abatti Abel (Bra),Arena do Grêmio (Porto Alegre),60540.0,39197.0,01/12/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 36,
pYqq1o2m,Vasco,https://static.flashscore.com/res/image/data/d2irXNjl-bam8o1Nj.png,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,2,2,L. Torezin (Bra),São Januário (Rio de Janeiro),21880.0,18270.0,30/11/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 36,
WlW4dNGI,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,2,4,M. Lima Barbosa (Bra),Estádio Heriberto Hülse (Criciúma),19300.0,18075.0,30/11/2024,19:30,BRASIL,BRASILEIRÃO BETANO - RODADA 36,
EDy0c31C,Cuiabá,https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,1,2,Lacerda D. (Bra),Arena Pantanal (Cuiabá),44000.0,2613.0,30/11/2024,19:30,BRASIL,BRASILEIRÃO BETANO - RODADA 36,
zuWRfAuE,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,1,1,Raphael Claus (Bra),Mineirão (Belo Horizonte),61927.0,17723.0,27/11/2024,21:00,BRASIL,BRASILEIRÃO BETANO - RODADA 35,
d8a97mPJ,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,2,3,Flávio Rodrigues de Souza (Bra),Estádio Raimundo Sampaio (Arena Independência) (Belo Horizonte),23018.0,,26/11/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 36,
SdZm05Hg,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,1,3,Wilton Sampaio (Bra),Allianz Parque (São Paulo),43713.0,31753.0,26/11/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 36,
8nJEo620,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,0,0,Anderson Daronco (Bra),Castelão (Fortaleza),60326.0,56646.0,26/11/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 35,
dfKzglAQ,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,0,0,Luiz Flávio (Bra),Maracanã (Rio de Janeiro),78838.0,38111.0,26/11/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 35,
EVUVgUfK,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,1,1,R. J. Pereira de Lima (Bra),Casa de Apostas Arena Fonte Nova (Salvador),48902.0,25768.0,24/11/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 35,
CKP5mSXm,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,Vasco,https://static.flashscore.com/res/image/data/d2irXNjl-bam8o1Nj.png,3,1,Lacerda D. (Bra),Neo Química Arena (São Paulo),49205.0,45767.0,24/11/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 35,
nPxpWQ2D,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,Red Bull Bragantino,https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,4,1,M. Henrique (Bra),Estádio José Pinheiro Borda (Porto Alegre),50600.0,43928.0,24/11/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 35,
jBO9nnmf,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,2,2,A. Gomes Stefano (Bra),Estádio do MorumBIS (São Paulo),77011.0,36783.0,23/11/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 35,
nwIIpQH6,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,0,1,J. Pinheiro (Bra),Estádio Antonio Accioly (Goiânia),12500.0,11216.0,23/11/2024,19:30,BRASIL,BRASILEIRÃO BETANO - RODADA 35,
IcQ1l8Is,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-QwRlGht5.png,1,1,R. Abatti Abel (Bra),Estádio Olímpico Nilton Santos (Rio de Janeiro),46931.0,29235.0,23/11/2024,19:30,BRASIL,BRASILEIRÃO BETANO - RODADA 35,
t0HMqpXC,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,Cuiabá,https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,1,1,Delgado M. (Bra),Estadio Alfredo Jaconi (Caxias do Sul),19924.0,6932.0,23/11/2024,19:30,BRASIL,BRASILEIRÃO BETANO - RODADA 35,
dYr0tBQK,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,2,2,Raphael Claus (Bra),Maracanã (Rio de Janeiro),78838.0,37969.0,22/11/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 34,
zPs4uVuR,Vasco,https://static.flashscore.com/res/image/data/d2irXNjl-bam8o1Nj.png,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,0,1,R. J. Pereira de Lima (Bra),São Januário (Rio de Janeiro),21880.0,17339.0,21/11/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 34,
l8uhrXe8,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,0,0,Luiz Flávio (Bra),Arena MRV (Belo Horizonte),47465.0,,20/11/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 34,
Q9lyYnY0,Cuiabá,https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,1,2,E. Alves Batista (Bra),Arena Pantanal (Cuiabá),44000.0,12891.0,20/11/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 34,
n319JmJ7,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,2,2,B. Arleu (Bra),Arena do Grêmio (Porto Alegre),60540.0,40196.0,20/11/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 34,
2BqdsiBE,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,1,2,Wagner do Nascimento (Bra),Casa de Apostas Arena Fonte Nova (Salvador),48902.0,35993.0,20/11/2024,18:00,BRASIL,BRASILEIRÃO BETANO - RODADA 34,
C6pXYSIf,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,2,0,A. Gomes Stefano (Bra),Ligga Arena (Curitiba),42372.0,40443.0,20/11/2024,16:30,BRASIL,BRASILEIRÃO BETANO - RODADA 34,
8YwtX6m7,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-QwRlGht5.png,0,1,Klein R. (Bra),Estádio Heriberto Hülse (Criciúma),19300.0,11068.0,20/11/2024,16:30,BRASIL,BRASILEIRÃO BETANO - RODADA 34,
IqoTZ83l,Red Bull Bragantino,https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,1,1,Wilton Sampaio (Bra),Estádio Nabi Abi Chedid (Bragança Paulista),15010.0,8895.0,20/11/2024,16:30,BRASIL,BRASILEIRÃO BETANO - RODADA 34,
vgnPzklr,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,2,1,J. Pinheiro (Bra),Neo Química Arena (São Paulo),49205.0,45756.0,20/11/2024,11:00,BRASIL,BRASILEIRÃO BETANO - RODADA 34,
hSSQ1lIH,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,1,0,Delgado M. (Bra),Ligga Arena (Curitiba),42372.0,40935.0,16/11/2024,18:30,BRASIL,BRASILEIRÃO BETANO - RODADA 19,
AHKITXtF,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,0,0,,,,,13/11/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 33,
IN9hNVJr,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,2,1,Klein R. (Bra),Estádio do MorumBIS (São Paulo),77011.0,34777.0,09/11/2024,21:00,BRASIL,BRASILEIRÃO BETANO - RODADA 33,
vwb1L9le,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,Red Bull Bragantino,https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,0,0,Anderson Daronco (Bra),Estádio Antonio Accioly (Goiânia),12500.0,2236.0,09/11/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 33,
EkR9VgC2,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,2,1,Wagner do Nascimento (Bra),Mineirão (Belo Horizonte),61927.0,26599.0,09/11/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 33,
0nacMkZl,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,Vasco,https://static.flashscore.com/res/image/data/d2irXNjl-bam8o1Nj.png,3,0,L. Torezin (Bra),Castelão (Fortaleza),60326.0,44293.0,09/11/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 33,
8C25KT31,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,2,1,Wilton Sampaio (Bra),Estadio Alfredo Jaconi (Caxias do Sul),19924.0,6091.0,09/11/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 33,
l8JMSidL,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,Cuiabá,https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,0,0,R. J. Pereira de Lima (Bra),Estádio Olímpico Nilton Santos (Rio de Janeiro),46931.0,34928.0,09/11/2024,16:30,BRASIL,BRASILEIRÃO BETANO - RODADA 33,
htQDUDR8,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-QwRlGht5.png,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,1,2,B. Arleu (Bra),Barradão (Salvador),34535.0,30548.0,09/11/2024,16:30,BRASIL,BRASILEIRÃO BETANO - RODADA 33,
rVIQRBBR,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,1,0,Marcelo de Lima (Bra),Allianz Parque (São Paulo),43713.0,33670.0,08/11/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 33,
0nwS6AZ1,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,2,0,Luiz Flávio (Bra),Estádio José Pinheiro Borda (Porto Alegre),50600.0,35877.0,08/11/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 33,
4KqJ8W4k,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,1,0,,,,,06/11/2024,21:00,BRASIL,BRASILEIRÃO BETANO - RODADA 32,
QmHRV26o,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,0,1,Bauermann G. (Bra),Mineirão (Belo Horizonte),61927.0,18493.0,06/11/2024,21:00,BRASIL,BRASILEIRÃO BETANO - RODADA 32,
4vGVUMLi,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,0,3,,,,,05/11/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 32,
C4JwT0j4,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,Vasco,https://static.flashscore.com/res/image/data/d2irXNjl-bam8o1Nj.png,3,0,,,,,05/11/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 32,
lWXr7JTp,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,2,0,F. Fernandes de Lima (Bra),Estádio José Pinheiro Borda (Porto Alegre),50600.0,29097.0,05/11/2024,21:30,BRASIL,BRASILEIRÃO BETANO - RODADA 32,
fT8rSK5A,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,2,0,Wilton Sampaio (Bra),Neo Química Arena (São Paulo),49205.0,46085.0,04/11/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 32,
QTpF9Ckq,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-QwRlGht5.png,1,2,Luiz Flávio (Bra),Ligga Arena (Curitiba),42372.0,40666.0,02/11/2024,18:30,BRASIL,BRASILEIRÃO BETANO - RODADA 32,
nqZN7jKe,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,0,3,Daniel P. Ziolli (Bra),Estadio Alfredo Jaconi (Caxias do Sul),19924.0,7419.0,02/11/2024,18:30,BRASIL,BRASILEIRÃO BETANO - RODADA 32,
YJ7nRvLG,Red Bull Bragantino,https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,Cuiabá,https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,0,0,Marcelo de Lima (Bra),Estádio Nabi Abi Chedid (Bragança Paulista),15010.0,4103.0,02/11/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 32,
b1FZTtyb,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,2,2,Delgado M. (Bra),Maracanã (Rio de Janeiro),78838.0,33.0,01/11/2024,21:00,BRASIL,BRASILEIRÃO BETANO - RODADA 32,
UBEWMhkJ,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,1,1,,,,,30/10/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 17,
jyjdGN6b,Vasco,https://static.flashscore.com/res/image/data/d2irXNjl-bam8o1Nj.png,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,3,2,Raphael Claus (Bra),São Januário (Rio de Janeiro),21880.0,17213.0,28/10/2024,21:00,BRASIL,BRASILEIRÃO BETANO - RODADA 31,
h0nDCu6N,Cuiabá,https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,0,1,B. Arleu (Bra),Arena Pantanal (Cuiabá),44000.0,16680.0,28/10/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 31,
nNoHBaLT,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,1,1,Klein R. (Bra),Estádio Heriberto Hülse (Criciúma),19300.0,17422.0,26/10/2024,21:00,BRASIL,BRASILEIRÃO BETANO - RODADA 31,
GIcqJPMu,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,1,3,Marcelo de Lima (Bra),Arena MRV (Belo Horizonte),47465.0,27028.0,26/10/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 31,
b1g4E1yB,Red Bull Bragantino,https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,0,1,Anderson Daronco (Bra),Estádio Nabi Abi Chedid (Bragança Paulista),15010.0,7400.0,26/10/2024,19:00,BRASIL,BRASILEIRÃO BETANO - RODADA 31,
tQr9DLjH,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,3,0,R. J. Pereira de Lima (Bra),Ligga Arena (Curitiba),42372.0,35959.0,26/10/2024,18:30,BRASIL,BRASILEIRÃO BETANO - RODADA 31,
