id,homeTeam,homeTeamImage,awayTeam,awayTeamImage,scoreHome,scoreAway,pointsHome,pointsAway,referee,stadium,capacity,public,date,time,country,round
hKYvTCy6,Guarani,https://static.flashscore.com/res/image/data/nVW3uzAr-bXbOazea.png,CRB,https://static.flashscore.com/res/image/data/QuqDEgh5-8z8OC8Ik.png,2,1,3,0,Wagner do Nascimento (Bra),Estádio Brinco de Ouro (Campinas),29130.0,3168.0,14/10/2024,21:00,BRASIL,SÉRIE B - RODADA 31
2qL0pE6t,Brusque,https://static.flashscore.com/res/image/data/4xrDsqil-Gjdd0gEp.png,Ituano,https://static.flashscore.com/res/image/data/8xrvrrCa-GKJk5gu7.png,1,0,3,0,L. Torezin (Bra),Augusto Bauer (Brusque),5000.0,4841.0,14/10/2024,18:30,BRASIL,SÉRIE B - RODADA 31
AeqzUhMa,Goiás,https://static.flashscore.com/res/image/data/xd3edbeM-G2OQQubE.png,Vila Nova,https://static.flashscore.com/res/image/data/GMMaJNh5-nRWjgPsO.png,0,1,0,3,Anderson Daronco (Bra),Estádio da Serrinha (Goiânia),14450.0,11371.0,13/10/2024,18:30,BRASIL,SÉRIE B - RODADA 31
d6K4qYLn,Coritiba,https://static.flashscore.com/res/image/data/xKm8lie5-8f6Hj6B0.png,Amazonas,https://static.flashscore.com/res/image/data/AwwuFEYA-S2JgYHKO.png,3,1,3,0,M. Henrique (Bra),Estádio Couto Pereira (Curitiba),40502.0,14691.0,13/10/2024,16:00,BRASIL,SÉRIE B - RODADA 31
WAXrSWjC,Botafogo-SP,https://static.flashscore.com/res/image/data/lduff8Ca-jF5yTdXD.png,Operário,https://static.flashscore.com/res/image/data/IBwiT7Da-j1A6VkgC.png,0,0,1,1,M. Lima Barbosa (Bra),Estádio Santa Cruz (Ribeirão Preto),29292.0,2140.0,12/10/2024,21:30,BRASIL,SÉRIE B - RODADA 31
vyyiQALO,Santos,https://static.flashscore.com/res/image/data/rJGaKUhl-ALgHCh57.png,Mirassol,https://static.flashscore.com/res/image/data/SUmYTyAr-xxPxlUp4.png,3,2,3,0,Bauermann G. (Bra),Vila Belmiro (Santos),16068.0,11816.0,12/10/2024,18:30,BRASIL,SÉRIE B - RODADA 31
hYDDsCja,Ceará,https://static.flashscore.com/res/image/data/lO0NK6f5-d29WsioJ.png,Ponte Preta,https://static.flashscore.com/res/image/data/UVeNVSBr-4S2Tm4eJ.png,1,0,3,0,Alisson (Bra),Castelão (Fortaleza),60326.0,30240.0,12/10/2024,17:00,BRASIL,SÉRIE B - RODADA 31
ttFZlfbP,Avaí,https://static.flashscore.com/res/image/data/tGpYsdYg-2LNvhL4k.png,América-MG,https://static.flashscore.com/res/image/data/Eut0HLfM-nHqWQgSo.png,2,2,1,1,Klein R. (Bra),Ressacada (Florianópolis),17800.0,,11/10/2024,21:00,BRASIL,SÉRIE B - RODADA 31
0pxmRj6I,Novorizontino,https://static.flashscore.com/res/image/data/nuFzysBr-vFrLaFel.png,Sport,https://static.flashscore.com/res/image/data/O0aua6ZA-G2OQQubE.png,1,3,0,3,B. Arleu (Bra),Estádio Dr. Jorge Ismael de Biasi (Novo Horizonte),14096.0,,11/10/2024,18:30,BRASIL,SÉRIE B - RODADA 31
zcJ8rhyg,Paysandu,https://static.flashscore.com/res/image/data/OY3H2Kf5-Ui9AU98I.png,Chapecoense,https://static.flashscore.com/res/image/data/v9EKoUeM-ALatFnbP.png,2,0,3,0,Wagner do Nascimento (Bra),Leonidas Sodre de Castro (Belem),16200.0,10878.0,09/10/2024,21:00,BRASIL,SÉRIE B - RODADA 31
SKP4Yhee,Botafogo-SP,https://static.flashscore.com/res/image/data/lduff8Ca-jF5yTdXD.png,Guarani,https://static.flashscore.com/res/image/data/nVW3uzAr-bXbOazea.png,3,2,3,0,Vitor Gobi J. (Bra),Estádio Santa Cruz (Ribeirão Preto),29292.0,2641.0,09/10/2024,20:00,BRASIL,SÉRIE B - RODADA 23
OOh0HFxf,Goiás,https://static.flashscore.com/res/image/data/xd3edbeM-G2OQQubE.png,Santos,https://static.flashscore.com/res/image/data/rJGaKUhl-ALgHCh57.png,3,1,3,0,Marcelo de Lima (Bra),Estádio da Serrinha (Goiânia),14450.0,8309.0,07/10/2024,21:00,BRASIL,SÉRIE B - RODADA 30
dhuWUY6g,Sport,https://static.flashscore.com/res/image/data/O0aua6ZA-G2OQQubE.png,Ceará,https://static.flashscore.com/res/image/data/lO0NK6f5-d29WsioJ.png,2,1,3,0,Wilton Sampaio (Bra),Estádio Adelmar da Costa Carvalho (Recife),26418.0,26345.0,07/10/2024,21:00,BRASIL,SÉRIE B - RODADA 30
Wld8Fg76,Mirassol,https://static.flashscore.com/res/image/data/SUmYTyAr-xxPxlUp4.png,Vila Nova,https://static.flashscore.com/res/image/data/GMMaJNh5-nRWjgPsO.png,1,0,3,0,J. Pinheiro (Bra),Estádio José Maria de Campos Maia (Mirassol),15000.0,5594.0,05/10/2024,18:00,BRASIL,SÉRIE B - RODADA 30
EDoDEDMC,Ituano,https://static.flashscore.com/res/image/data/8xrvrrCa-GKJk5gu7.png,Guarani,https://static.flashscore.com/res/image/data/nVW3uzAr-bXbOazea.png,1,0,3,0,Bellote L. (Bra),Estádio Novelli Júnior (Itu),18560.0,2744.0,05/10/2024,17:00,BRASIL,SÉRIE B - RODADA 30
hbc4GZi0,Ponte Preta,https://static.flashscore.com/res/image/data/UVeNVSBr-4S2Tm4eJ.png,Botafogo-SP,https://static.flashscore.com/res/image/data/lduff8Ca-jF5yTdXD.png,1,0,3,0,E. Alves Batista (Bra),Moisés Lucarelli (Campinas),17728.0,3564.0,05/10/2024,17:00,BRASIL,SÉRIE B - RODADA 30
2VuSVEim,Amazonas,https://static.flashscore.com/res/image/data/AwwuFEYA-S2JgYHKO.png,Novorizontino,https://static.flashscore.com/res/image/data/nuFzysBr-vFrLaFel.png,1,0,3,0,F. A. Santos Sá Júnior (Bra),Estádio Municipal Carlos Zamith (Manaus),6500.0,1834.0,04/10/2024,21:30,BRASIL,SÉRIE B - RODADA 30
tKwaxHEJ,Avaí,https://static.flashscore.com/res/image/data/tGpYsdYg-2LNvhL4k.png,Brusque,https://static.flashscore.com/res/image/data/4xrDsqil-Gjdd0gEp.png,0,0,1,1,Pereira Sampiao S. (Bra),Ressacada (Florianópolis),17800.0,4324.0,04/10/2024,21:30,BRASIL,SÉRIE B - RODADA 30
KAx3yyUP,CRB,https://static.flashscore.com/res/image/data/QuqDEgh5-8z8OC8Ik.png,Paysandu,https://static.flashscore.com/res/image/data/OY3H2Kf5-Ui9AU98I.png,3,2,3,0,J. Ferreira (Bra),Estádio Rei Pelé (Maceió),19105.0,7835.0,04/10/2024,20:00,BRASIL,SÉRIE B - RODADA 30
SGkHDXyJ,América-MG,https://static.flashscore.com/res/image/data/Eut0HLfM-nHqWQgSo.png,Coritiba,https://static.flashscore.com/res/image/data/xKm8lie5-8f6Hj6B0.png,2,1,3,0,Ribeiro Serafim D. (Bra),Mineirão (Belo Horizonte),61927.0,1992.0,04/10/2024,19:00,BRASIL,SÉRIE B - RODADA 30
OvsOWfxs,Operário,https://static.flashscore.com/res/image/data/IBwiT7Da-j1A6VkgC.png,Chapecoense,https://static.flashscore.com/res/image/data/v9EKoUeM-ALatFnbP.png,3,2,3,0,Correia B. (Bra),Estádio Germano Krüger (Ponta Grossa),10632.0,2497.0,03/10/2024,21:30,BRASIL,SÉRIE B - RODADA 30
dEhLGrnq,Guarani,https://static.flashscore.com/res/image/data/nVW3uzAr-bXbOazea.png,Avaí,https://static.flashscore.com/res/image/data/tGpYsdYg-2LNvhL4k.png,0,0,1,1,Ferreira Y. (Bra),Estádio Brinco de Ouro (Campinas),29130.0,2880.0,30/09/2024,21:30,BRASIL,SÉRIE B - RODADA 29
4vdTEMGe,Novorizontino,https://static.flashscore.com/res/image/data/nuFzysBr-vFrLaFel.png,Ponte Preta,https://static.flashscore.com/res/image/data/UVeNVSBr-4S2Tm4eJ.png,2,1,3,0,F. Fernandes de Lima (Bra),Estádio Dr. Jorge Ismael de Biasi (Novo Horizonte),14096.0,4849.0,30/09/2024,21:00,BRASIL,SÉRIE B - RODADA 29
AHdPF21k,Mirassol,https://static.flashscore.com/res/image/data/SUmYTyAr-xxPxlUp4.png,Sport,https://static.flashscore.com/res/image/data/O0aua6ZA-G2OQQubE.png,0,0,1,1,Pereira Sampiao S. (Bra),Estádio José Maria de Campos Maia (Mirassol),15000.0,7417.0,29/09/2024,18:30,BRASIL,SÉRIE B - RODADA 29
bwwKypO8,CRB,https://static.flashscore.com/res/image/data/QuqDEgh5-8z8OC8Ik.png,América-MG,https://static.flashscore.com/res/image/data/Eut0HLfM-nHqWQgSo.png,2,1,3,0,Augusto V. C. M. (Bra),Estádio Rei Pelé (Maceió),19105.0,4271.0,29/09/2024,16:00,BRASIL,SÉRIE B - RODADA 29
rVfXDtW1,Santos,https://static.flashscore.com/res/image/data/rJGaKUhl-ALgHCh57.png,Operário,https://static.flashscore.com/res/image/data/IBwiT7Da-j1A6VkgC.png,1,0,3,0,J. Pinheiro (Bra),Vila Belmiro (Santos),16068.0,9938.0,28/09/2024,18:00,BRASIL,SÉRIE B - RODADA 29
jXFhLOwS,Vila Nova,https://static.flashscore.com/res/image/data/GMMaJNh5-nRWjgPsO.png,Botafogo-SP,https://static.flashscore.com/res/image/data/lduff8Ca-jF5yTdXD.png,1,1,1,1,Carlos da Silva Narciso J. (Bra),Estádio Onésio Brasileiro Alvarenga (Goiânia),11788.0,6235.0,28/09/2024,17:00,BRASIL,SÉRIE B - RODADA 29
