id,homeTeam,homeTeamImage,awayTeam,awayTeamImage,scoreHome,scoreAway,pointsHome,pointsAway,referee,stadium,capacity,public,date,time,country,round
Eazdqn4R,Chapecoense,https://static.flashscore.com/res/image/data/v9EKoUeM-ALatFnbP.png,Guarani,https://static.flashscore.com/res/image/data/nVW3uzAr-bXbOazea.png,0,1,0,3,Ribeiro Serafim D. (Bra),Arena Condá (Chapecó),20089,,05/09/2023,21:30,BRASIL,SÉRIE B - RODADA 27
bk5bziLd,Botafogo-SP,https://static.flashscore.com/res/image/data/lduff8Ca-jF5yTdXD.png,Sport,https://static.flashscore.com/res/image/data/O0aua6ZA-G2OQQubE.png,1,1,1,1,Klein R. (Bra),Estádio Santa Cruz (Ribeirão Preto),29292,1803.0,03/09/2023,18:00,BRASIL,SÉRIE B - RODADA 26
tEzESv2j,Vila Nova,https://static.flashscore.com/res/image/data/GMMaJNh5-nRWjgPsO.png,CRB,https://static.flashscore.com/res/image/data/QuqDEgh5-8z8OC8Ik.png,0,1,0,3,Alisson (Bra),Estádio Onésio Brasileiro Alvarenga (Goiânia),11788,9857.0,03/09/2023,15:45,BRASIL,SÉRIE B - RODADA 26
niyATKnp,Guarani,https://static.flashscore.com/res/image/data/nVW3uzAr-bXbOazea.png,Ponte Preta,https://static.flashscore.com/res/image/data/UVeNVSBr-4S2Tm4eJ.png,1,0,3,0,E. Alves Batista (Bra),Estádio Brinco de Ouro (Campinas),29130,13423.0,02/09/2023,18:00,BRASIL,SÉRIE B - RODADA 26
dpmoRnrq,ABC,https://static.flashscore.com/res/image/data/UFTNwjYA-no5LkQQ6.png,Sampaio Corrêa,https://static.flashscore.com/res/image/data/KMTdZsxS-6NoYJwvQ.png,1,1,1,1,F. A. Santos Sá Júnior (Bra),Estadio Maria Lamas Farache (Natal),18000,2573.0,02/09/2023,17:00,BRASIL,SÉRIE B - RODADA 26
p67AXl5F,Ceará,https://static.flashscore.com/res/image/data/lO0NK6f5-d29WsioJ.png,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,1,0,3,0,da Silva Junior J. M. (Bra),Castelão (Fortaleza),60326,22390.0,02/09/2023,17:00,BRASIL,SÉRIE B - RODADA 26
fHvIRbHd,Avaí,https://static.flashscore.com/res/image/data/tGpYsdYg-2LNvhL4k.png,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,0,2,0,3,Marcos André Gomes (Bra),Ressacada (Florianópolis),17800,8426.0,02/09/2023,15:30,BRASIL,SÉRIE B - RODADA 26
v50JVSZR,Londrina,https://static.flashscore.com/res/image/data/ADUlTugl-dAibSIqE.png,Tombense,https://static.flashscore.com/res/image/data/UHHDSjzB-Uk2dj2zB.png,1,1,1,1,Lacerda D. (Bra),Estádio do Café (Londrina),36056,1012.0,01/09/2023,21:30,BRASIL,SÉRIE B - RODADA 26
6F86YUk9,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-4S2Tm4eJ.png,Mirassol,https://static.flashscore.com/res/image/data/SUmYTyAr-xxPxlUp4.png,0,0,1,1,Padovani Andrade D. J. (Bra),Barradão (Salvador),34535,27861.0,01/09/2023,19:15,BRASIL,SÉRIE B - RODADA 26
SUdFW8KL,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,Chapecoense,https://static.flashscore.com/res/image/data/v9EKoUeM-ALatFnbP.png,0,0,1,1,M. Lima Barbosa (Bra),Estadio Alfredo Jaconi (Caxias do Sul),19924,5410.0,31/08/2023,21:30,BRASIL,SÉRIE B - RODADA 26
xt42ZAz3,Novorizontino,https://static.flashscore.com/res/image/data/nuFzysBr-vFrLaFel.png,Ituano,https://static.flashscore.com/res/image/data/8xrvrrCa-GKJk5gu7.png,2,0,3,0,Luiz Flávio (Bra),Estádio Dr. Jorge Ismael de Biasi (Novo Horizonte),14096,1912.0,30/08/2023,19:00,BRASIL,SÉRIE B - RODADA 26
Mq6Ojilt,Botafogo-SP,https://static.flashscore.com/res/image/data/lduff8Ca-jF5yTdXD.png,ABC,https://static.flashscore.com/res/image/data/UFTNwjYA-no5LkQQ6.png,0,0,1,1,Thayslane C. (Bra),Estádio Santa Cruz (Ribeirão Preto),29292,1692.0,28/08/2023,20:00,BRASIL,SÉRIE B - RODADA 25
WKQEWm3O,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-4S2Tm4eJ.png,0,0,1,1,Policarpo Bento A. (Bra),Estádio Antonio Accioly (Goiânia),12500,8254.0,27/08/2023,18:00,BRASIL,SÉRIE B - RODADA 25
jPcum9m5,Chapecoense,https://static.flashscore.com/res/image/data/v9EKoUeM-ALatFnbP.png,Avaí,https://static.flashscore.com/res/image/data/tGpYsdYg-2LNvhL4k.png,0,0,1,1,Vitor Gobi J. (Bra),Arena Condá (Chapecó),20089,,27/08/2023,15:45,BRASIL,SÉRIE B - RODADA 25
ARDtomIH,CRB,https://static.flashscore.com/res/image/data/QuqDEgh5-8z8OC8Ik.png,Novorizontino,https://static.flashscore.com/res/image/data/nuFzysBr-vFrLaFel.png,1,0,3,0,J. Pinheiro (Bra),Estádio Rei Pelé (Maceió),19105,3035.0,26/08/2023,18:00,BRASIL,SÉRIE B - RODADA 25
d2bylkYb,Sampaio Corrêa,https://static.flashscore.com/res/image/data/KMTdZsxS-6NoYJwvQ.png,Guarani,https://static.flashscore.com/res/image/data/nVW3uzAr-bXbOazea.png,1,1,1,1,Marcos André Gomes (Bra),Estádio Governador João Castelo (São Luís),40149,2528.0,26/08/2023,17:00,BRASIL,SÉRIE B - RODADA 25
UFdqnT2B,Tombense,https://static.flashscore.com/res/image/data/UHHDSjzB-Uk2dj2zB.png,Ceará,https://static.flashscore.com/res/image/data/lO0NK6f5-d29WsioJ.png,2,2,1,1,Ferreira Y. (Bra),Estádio Soares de Azevedo (Minas Gerais),13971,358.0,26/08/2023,17:00,BRASIL,SÉRIE B - RODADA 25
rafXlVIh,Sport,https://static.flashscore.com/res/image/data/O0aua6ZA-G2OQQubE.png,Ituano,https://static.flashscore.com/res/image/data/8xrvrrCa-GKJk5gu7.png,1,2,0,3,F. Fernandes de Lima (Bra),Estádio Adelmar da Costa Carvalho (Recife),26418,17604.0,25/08/2023,21:30,BRASIL,SÉRIE B - RODADA 25
ldyAXTmI,Ponte Preta,https://static.flashscore.com/res/image/data/UVeNVSBr-4S2Tm4eJ.png,Londrina,https://static.flashscore.com/res/image/data/ADUlTugl-dAibSIqE.png,1,0,3,0,Bauermann G. (Bra),Moisés Lucarelli (Campinas),17728,3146.0,25/08/2023,19:00,BRASIL,SÉRIE B - RODADA 25
neFCpMQD,Botafogo-SP,https://static.flashscore.com/res/image/data/lduff8Ca-jF5yTdXD.png,Chapecoense,https://static.flashscore.com/res/image/data/v9EKoUeM-ALatFnbP.png,1,2,0,3,J. Pinheiro (Bra),Estádio Santa Cruz (Ribeirão Preto),29292,1778.0,23/08/2023,21:30,BRASIL,SÉRIE B - RODADA 17
88O1OV9B,CRB,https://static.flashscore.com/res/image/data/QuqDEgh5-8z8OC8Ik.png,Avaí,https://static.flashscore.com/res/image/data/tGpYsdYg-2LNvhL4k.png,1,1,1,1,Luiz Flávio (Bra),Estádio Rei Pelé (Maceió),19105,3261.0,23/08/2023,19:00,BRASIL,SÉRIE B - RODADA 17
ABPIV7IU,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,Vila Nova,https://static.flashscore.com/res/image/data/GMMaJNh5-nRWjgPsO.png,1,0,3,0,Correia B. (Bra),Estádio Heriberto Hülse (Criciúma),19300,10985.0,22/08/2023,21:30,BRASIL,SÉRIE B - RODADA 25
0z5SkB3n,Mirassol,https://static.flashscore.com/res/image/data/SUmYTyAr-xxPxlUp4.png,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,0,1,0,3,Ribeiro Serafim D. (Bra),Estádio José Maria de Campos Maia (Mirassol),15000,1909.0,22/08/2023,19:00,BRASIL,SÉRIE B - RODADA 25
0MPgyClg,Ceará,https://static.flashscore.com/res/image/data/lO0NK6f5-d29WsioJ.png,Ponte Preta,https://static.flashscore.com/res/image/data/UVeNVSBr-4S2Tm4eJ.png,1,1,1,1,Anderson Daronco (Bra),Castelão (Fortaleza),60326,19681.0,20/08/2023,18:00,BRASIL,SÉRIE B - RODADA 24
S8RowYJt,Novorizontino,https://static.flashscore.com/res/image/data/nuFzysBr-vFrLaFel.png,Chapecoense,https://static.flashscore.com/res/image/data/v9EKoUeM-ALatFnbP.png,1,2,0,3,B. Arleu (Bra),Estádio Dr. Jorge Ismael de Biasi (Novo Horizonte),14096,3279.0,20/08/2023,15:45,BRASIL,SÉRIE B - RODADA 24
IcKbzW3a,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,Sampaio Corrêa,https://static.flashscore.com/res/image/data/KMTdZsxS-6NoYJwvQ.png,0,0,1,1,J. Ferreira (Bra),Estadio Alfredo Jaconi (Caxias do Sul),19924,6630.0,19/08/2023,18:00,BRASIL,SÉRIE B - RODADA 24
jBI6Y9YB,ABC,https://static.flashscore.com/res/image/data/UFTNwjYA-no5LkQQ6.png,CRB,https://static.flashscore.com/res/image/data/QuqDEgh5-8z8OC8Ik.png,1,2,0,3,Vinícius Araújo (Bra),Estadio Maria Lamas Farache (Natal),18000,3182.0,19/08/2023,17:00,BRASIL,SÉRIE B - RODADA 24
jmzKsEBP,Ituano,https://static.flashscore.com/res/image/data/8xrvrrCa-GKJk5gu7.png,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,3,0,3,0,Leandro Vuaden (Bra),Estádio Novelli Júnior (Itu),18560,1343.0,19/08/2023,17:00,BRASIL,SÉRIE B - RODADA 24
lrdyJUYO,Avaí,https://static.flashscore.com/res/image/data/tGpYsdYg-2LNvhL4k.png,Tombense,https://static.flashscore.com/res/image/data/UHHDSjzB-Uk2dj2zB.png,4,2,3,0,R. J. Pereira de Lima (Bra),Ressacada (Florianópolis),17800,8404.0,19/08/2023,15:30,BRASIL,SÉRIE B - RODADA 24
2RcTKj4C,Guarani,https://static.flashscore.com/res/image/data/nVW3uzAr-bXbOazea.png,Sport,https://static.flashscore.com/res/image/data/O0aua6ZA-G2OQQubE.png,3,1,3,0,Wilton Sampaio (Bra),Estádio Brinco de Ouro (Campinas),29130,4591.0,18/08/2023,21:30,BRASIL,SÉRIE B - RODADA 24
MVQkxhZn,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-4S2Tm4eJ.png,Botafogo-SP,https://static.flashscore.com/res/image/data/lduff8Ca-jF5yTdXD.png,2,0,3,0,Wagner do Nascimento (Bra),Barradão (Salvador),34535,20882.0,18/08/2023,19:00,BRASIL,SÉRIE B - RODADA 24
AicXJAJI,Vila Nova,https://static.flashscore.com/res/image/data/GMMaJNh5-nRWjgPsO.png,Mirassol,https://static.flashscore.com/res/image/data/SUmYTyAr-xxPxlUp4.png,2,0,3,0,Policarpo Bento A. (Bra),Estádio Onésio Brasileiro Alvarenga (Goiânia),11788,4711.0,17/08/2023,21:30,BRASIL,SÉRIE B - RODADA 24
dlJ2ZkJ5,Londrina,https://static.flashscore.com/res/image/data/ADUlTugl-dAibSIqE.png,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,0,2,0,3,D. Lopez (Bra),Estádio do Café (Londrina),36056,1533.0,17/08/2023,19:00,BRASIL,SÉRIE B - RODADA 24
OzaPLWl6,ABC,https://static.flashscore.com/res/image/data/UFTNwjYA-no5LkQQ6.png,Ituano,https://static.flashscore.com/res/image/data/8xrvrrCa-GKJk5gu7.png,1,1,1,1,P. Belence Alves dos Prazeres Filho (Bra),Estadio Maria Lamas Farache (Natal),18000,4724.0,14/08/2023,20:00,BRASIL,SÉRIE B - RODADA 23
fe78PEks,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-4S2Tm4eJ.png,Ceará,https://static.flashscore.com/res/image/data/lO0NK6f5-d29WsioJ.png,1,0,3,0,B. Arleu (Bra),Barradão (Salvador),34535,22987.0,13/08/2023,18:00,BRASIL,SÉRIE B - RODADA 23
S8qo8DK6,Guarani,https://static.flashscore.com/res/image/data/nVW3uzAr-bXbOazea.png,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,0,1,0,3,Marielson Alves Silva (Bra),Estádio Brinco de Ouro (Campinas),29130,5280.0,13/08/2023,15:45,BRASIL,SÉRIE B - RODADA 23
S85GNhKg,Chapecoense,https://static.flashscore.com/res/image/data/v9EKoUeM-ALatFnbP.png,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,0,1,0,3,D. Marques (Bra),Arena Condá (Chapecó),20089,3476.0,13/08/2023,11:00,BRASIL,SÉRIE B - RODADA 23
