id,homeTeam,homeTeamImage,awayTeam,awayTeamImage,scoreHome,scoreAway,pointsHome,pointsAway,referee,stadium,capacity,public,date,time,country,round
UFnlwu1C,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,2,1,3,0,R. Abatti Abel (Bra),Estádio José Pinheiro Borda (Porto Alegre),50600,8623.0,13/11/2021,19:00,BRASIL,SÉRIE A - RODADA 32
voUv028P,Red Bull Bragantino,https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,3,0,3,0,Traci R. (Bra),Estádio Nabi Abi Chedid (Bragança Paulista),15010,931.0,13/11/2021,19:00,BRASIL,SÉRIE A - RODADA 32
jPmpvLo6,América-MG,https://static.flashscore.com/res/image/data/Eut0HLfM-nHqWQgSo.png,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,3,1,3,0,Flávio Rodrigues de Souza (Bra),Mineirão (Belo Horizonte),61927,3157.0,13/11/2021,18:30,BRASIL,SÉRIE A - RODADA 32
8Gn3ftWn,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,Santos,https://static.flashscore.com/res/image/data/rJGaKUhl-ALgHCh57.png,0,0,1,1,F. Fernandes de Lima (Bra),Estádio Antonio Accioly (Goiânia),12500,5015.0,13/11/2021,17:00,BRASIL,SÉRIE A - RODADA 32
0GWkUqIs,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,3,0,3,0,de Freitas Castro A. L. (Bra),Maracanã (Rio de Janeiro),78838,,11/11/2021,19:00,BRASIL,SÉRIE A - RODADA 31
xMNAPLWC,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,1,1,1,1,P. Alves (Bra),Castelão (Fortaleza),60326,16261.0,10/11/2021,21:30,BRASIL,SÉRIE A - RODADA 31
WK41nqvQ,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,2,1,3,0,B. Arleu (Bra),Estadio Alfredo Jaconi (Caxias do Sul),19924,3816.0,10/11/2021,21:30,BRASIL,SÉRIE A - RODADA 31
GCMEOunJ,Sport,https://static.flashscore.com/res/image/data/O0aua6ZA-G2OQQubE.png,América-MG,https://static.flashscore.com/res/image/data/Eut0HLfM-nHqWQgSo.png,2,3,0,3,Raphael Claus (Bra),Estádio Adelmar da Costa Carvalho (Recife),26418,5441.0,10/11/2021,21:30,BRASIL,SÉRIE A - RODADA 31
8tWgT3Xm,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,4,0,3,0,Anderson Daronco (Bra),Allianz Parque (São Paulo),43713,19165.0,10/11/2021,20:30,BRASIL,SÉRIE A - RODADA 31
UeK2Rs20,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,3,0,3,0,da Silva Machado B. (Bra),Mineirão (Belo Horizonte),61927,54186.0,10/11/2021,19:00,BRASIL,SÉRIE A - RODADA 31
nXUcSNnf,Santos,https://static.flashscore.com/res/image/data/rJGaKUhl-ALgHCh57.png,Red Bull Bragantino,https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,2,0,3,0,Leandro Vuaden (Bra),Vila Belmiro (Santos),16068,,10/11/2021,19:00,BRASIL,SÉRIE A - RODADA 31
hU5cmPOJ,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,Ceará,https://static.flashscore.com/res/image/data/lO0NK6f5-d29WsioJ.png,2,1,3,0,Wilton Sampaio (Bra),Ligga Arena (Curitiba),42372,9943.0,10/11/2021,18:30,BRASIL,SÉRIE A - RODADA 31
raO6Q1H6,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,1,0,3,0,Vinícius Araújo (Bra),Arena do Grêmio (Porto Alegre),60540,,09/11/2021,21:30,BRASIL,SÉRIE A - RODADA 31
