id,homeTeam,homeTeamImage,awayTeam,awayTeamImage,scoreHome,scoreAway,pointsHome,pointsAway,referee,stadium,capacity,public,date,time,country,round
nqB9IhGN,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,2,1,3,0,Vasconcelos B. (Bra),Estádio Antonio Accioly (Goiânia),12500.0,3935.0,24/08/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 24
S01oS5mK,Vitória,https://static.flashscore.com/res/image/data/EglYBtxS-4S2Tm4eJ.png,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,2,2,1,1,Marcelo de Lima (Bra),Barradão (Salvador),34535.0,17062.0,19/08/2024,20:00,BRASIL,BRASILEIRÃO BETANO - RODADA 23
0AcNJse0,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,Juventude,https://static.flashscore.com/res/image/data/CA0V6qXg-8r8ETTNO.png,1,2,0,3,Vitor Gobi J. (Bra),Ligga Arena (Curitiba),42372.0,22926.0,18/08/2024,18:30,BRASIL,BRASILEIRÃO BETANO - RODADA 23
norIMqBs,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,4,1,3,0,B. Arleu (Bra),Estádio Olímpico Nilton Santos (Rio de Janeiro),46931.0,23731.0,18/08/2024,18:30,BRASIL,BRASILEIRÃO BETANO - RODADA 23
v1dRI1A6,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,1,0,3,0,Flávio Rodrigues de Souza (Bra),Estádio Antonio Accioly (Goiânia),12500.0,4.0,18/08/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 23
YNeVHLPC,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,Vasco,https://static.flashscore.com/res/image/data/d2irXNjl-bam8o1Nj.png,2,2,1,1,P. C. Zanovelli (Bra),Estádio Heriberto Hülse (Criciúma),19300.0,18403.0,18/08/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 23
t8sML3Qm,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,2,1,3,0,Raphael Claus (Bra),Allianz Parque (São Paulo),43713.0,35791.0,18/08/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 23
APjjRP2Q,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,0,0,1,1,da Silva Machado B. (Bra),Maracanã (Rio de Janeiro),78838.0,29017.0,17/08/2024,21:00,BRASIL,BRASILEIRÃO BETANO - RODADA 23
KbtQKNuf,Red Bull Bragantino,https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,1,2,0,3,A. Gomes Stefano (Bra),Estádio Nabi Abi Chedid (Bragança Paulista),15010.0,3928.0,17/08/2024,18:30,BRASIL,BRASILEIRÃO BETANO - RODADA 23
lA2sToYD,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,Cuiabá,https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,1,1,1,1,Lacerda D. (Bra),Arena MRV (Belo Horizonte),47465.0,36290.0,17/08/2024,16:00,BRASIL,BRASILEIRÃO BETANO - RODADA 23
